Fail_Section,equip_runs_counter,Preset_1,Preset_2,Temperature,Pressure,VibrationX,VibrationY,VibrationZ,Frequency,Fail
5,367,3,8,42.07822118258625,79.43369681995685,65.20629772544193,48.15496468151394,34.10913222110167,36.76479977510776,False
5,368,1,4,63.28242056686719,119.41704065178142,86.44771357732519,88.84065233739743,55.99340805580217,57.09588744841305,False
5,369,2,6,40.38319409861178,39.204889355245406,54.11024087006069,40.23082523812751,71.74039968418133,54.82685700984544,False
5,370,2,7,61.471750479197055,70.89999576290866,105.32481422866334,69.36967821485956,121.08407523690056,72.01507625745452,False
5,371,3,6,65.92799665251849,40.165392534795394,75.86503472379368,59.30749935675505,87.16703409278934,21.242452722044884,False
5,372,2,4,86.25552158150656,80.17015198030289,95.66435586108648,79.94694139498644,104.08391171933732,42.70449460653961,False
5,373,1,1,44.59441743535322,94.76978256604768,50.35615610534825,39.18072789105919,51.70760407870899,76.25419945564506,False
5,374,2,2,75.11164063567665,125.99836940356607,101.65313477718144,69.50973195666901,79.9949023540441,44.54111848599032,False
5,375,3,6,19.854392700903333,15.429162367716216,20.25929291469074,10.057744157963796,55.69890563340775,79.75621582319967,False
5,376,2,1,95.65363835300522,59.73883494371656,78.39854461731858,102.32146282907703,124.47812918467064,81.53361752920786,False
5,377,2,2,68.7943742024094,70.10891949907145,71.19903430514684,71.08065292556302,69.79543356206989,68.96850078588167,False
5,378,2,6,60.716847808975714,90.51940366309798,68.8444289720127,58.83768768593532,119.51497108363452,40.62383961690143,False
5,379,3,8,46.21106741851933,73.96300034320163,36.30910082123585,62.2020487621652,31.71592038714055,46.34120071410036,False
5,380,3,5,62.952626298376,113.93252588944466,65.03361078329178,81.49887361453722,63.30951852528246,64.56860021485276,False
5,381,2,7,63.37215158818204,162.79181886070717,75.00613861792071,91.6728073612064,81.82198434170088,75.04326967327879,False
5,382,3,2,18.881840310117223,40.14367769296444,90.79116284751696,30.03690875451283,89.04380953008679,24.65384430531665,False
5,383,3,4,40.47846468826659,70.0350024331573,131.0773982312937,59.93811689106631,130.430204834892,25.21320073954203,False
5,384,2,6,99.69682692363692,68.29277585906844,82.73391740588349,72.88732526763863,86.86547481232407,51.16555733639843,False
5,385,3,1,67.0710436414295,49.62069692298606,69.44465037708126,94.98682406129176,80.97243982371681,64.95214366786576,False
5,386,1,2,64.6547339648612,128.70100055924573,60.22827137404259,74.81158080500036,60.94159625058381,73.6046219181601,False
5,387,1,1,64.7614830790988,150.65618030115454,59.854876596001255,113.55837945722938,60.28754647908361,115.0022082270818,False
5,388,3,5,94.97887228197489,24.78842437484233,46.97750192735848,20.97692645795844,46.71960194413623,23.63477252820981,False
5,389,3,8,49.25533310869355,50.31748998325139,50.23167605012081,49.66447112204236,50.54785352167836,49.977536127149,False
5,390,1,3,79.79274382380511,79.99537387104674,79.2966732593617,79.49985630201311,80.74685105500963,81.52978134756721,False
5,391,1,1,81.597015634088,121.7763294291129,80.84351828683761,119.391053425148,80.74015012317555,100.55773937708972,False
5,392,1,6,71.20978932770498,39.10574428326829,49.998902344654894,52.80272087188348,50.133841165892285,26.92470549680326,False
5,393,3,2,88.62302522642027,59.46476378534794,70.71771241293668,74.67546985442866,70.11935324161855,46.086671907321374,False
5,394,3,4,111.05989974303073,80.74924763552862,89.40557101409655,93.44592792205526,88.65563703996462,65.68205048779967,False
5,395,2,3,36.065842033266925,65.32653708212334,85.75530733521794,73.36576853374109,55.537512325754975,32.0821853103256,False
5,396,1,5,56.088741373538895,102.7597312916732,104.4209651492219,95.376096007911,76.4736085884125,51.67644738564825,False
5,397,1,4,57.05525402328696,84.71852828114135,103.38189828618964,113.09122373477742,74.57545323758934,52.8441311383089,False
5,398,1,8,98.90390659866996,90.49986584363708,129.35347145160813,43.602477108811264,65.33532989925587,54.149799427952445,False
5,399,3,4,41.09317645021174,29.14401621326708,53.83996790236773,40.4105047235504,66.22616040870756,95.32955350937355,False
5,400,1,4,45.53095189062219,74.81168915778399,60.99221422779072,41.019405159133015,31.40439772739076,50.32461919369671,False
5,401,1,4,65.8148505429494,94.96125887969345,101.0990319786842,61.02716013320826,47.37014493101149,50.92849336993199,False
5,402,2,3,95.83546627617292,135.22682555908895,80.36401587159884,109.0702892866861,79.23231680003492,101.77695247158236,False
5,403,3,4,96.23840097724576,146.7312228207226,129.98874983584835,120.02986947350864,89.75454540340381,121.59804550660353,False
5,404,3,6,40.99127450160669,54.80995951628245,81.99956934262451,35.18407298426994,60.36297439994864,29.87540187605818,False
5,405,2,3,57.767380099222784,73.64736883437635,99.38761322232094,54.07809178344186,79.82302747949127,50.3043234542735,False
5,406,1,7,78.35642418683103,135.3724391795162,128.2859333058257,93.40227554911051,89.27870132222482,71.38013578448941,False
5,407,2,5,80.47347248636301,145.61892545536816,151.02310185837626,104.43673235212523,108.04243109073504,111.17377864106868,False
5,408,3,3,78.86206506334335,101.45456253987476,200.7495975550493,50.4818200541328,100.0008434244677,50.4566726801184,True
6,409,3,1,56.253541204450826,66.70371431585446,63.834672324647016,46.09427543338615,56.863149982445385,31.132985017988076,False
6,410,2,6,75.39078435711453,88.5554677633993,85.27731825904826,55.50606934094897,63.49638672485308,35.45381163180873,False
6,411,2,5,92.36819721416242,110.09155631282782,105.27564967238096,76.68361356028119,83.92706082677857,54.3936258839796,False
6,412,1,5,44.66020160161544,58.77803684087117,44.42879288949516,58.27336442177783,43.21536311031086,59.50902527381888,False
6,413,3,7,63.34830056805975,79.69797215077546,51.941791673629446,77.89176580717503,51.28810088822223,80.5496308841745,False
6,414,3,6,77.10513968683775,103.23312339856048,70.2175632532522,104.53621316752852,68.52530155323659,106.9268366042726,False
6,415,2,2,52.8118448542902,52.4620569484802,52.94689937619161,62.11661124204132,56.31864185477732,41.29342779238473,False
6,416,2,5,65.87692688597254,64.99553034242925,66.85560090354116,81.18645886113316,76.94795817269781,50.65708292003004,False
6,417,1,5,84.0435405070006,86.01691517510866,87.18449316423877,110.2919713180224,101.30374853005264,59.41150600117751,False
6,418,3,8,39.707212003652224,54.27380801628189,29.680419859272178,29.25642240893897,29.05685769058509,58.70832828624178,False
6,419,3,8,54.54245303868242,75.34979451782753,50.073554667847766,41.69971595343454,39.88221282960222,80.94892370148654,False
6,420,2,4,86.04721637539046,121.26491709260296,68.97842726537472,49.53818083283487,60.15733606321493,99.41442872633736,False
6,421,2,2,58.00099654444929,45.34553554156322,38.66731362961421,33.998702926227004,40.126695139747845,29.782805096750067,False
6,422,2,4,77.56372379238239,85.40094356697189,60.98235156716364,52.73488994302607,61.684489356409294,70.63641276056097,False
6,423,1,5,35.82646672034902,25.149674579713817,42.20670788698869,26.51670726945151,40.23938684798208,24.87083652324838,False
6,424,2,7,75.92697582217521,83.81946368553541,51.015737776151546,53.36624643907565,50.26225539329919,64.32310354023348,False
6,425,3,4,44.73222156970693,66.85120120947107,32.82964727916653,40.18524683660869,35.31188474929101,46.244429950402775,False
6,426,2,5,61.11544425210626,84.17500228070523,48.55493942036853,60.224514624581104,49.310909729832886,60.98565527921644,False
6,427,3,2,79.98368039154713,120.0445487328322,78.52577500865868,93.95070656267414,81.90190278289722,71.44271238695914,False
6,428,3,3,40.18405211263057,31.23069767303584,36.05203946878012,48.44661168799485,69.95787932980336,54.64644319231384,False
6,429,1,1,61.98118280264817,70.14763615172404,64.65662230688633,125.35490791399008,105.43011894846668,90.2438635066949,False
6,430,3,8,66.60929209337554,127.29129032314138,40.17904538127967,30.88734219680526,29.723745604976937,57.58273707981651,False
6,431,3,7,96.19836339378836,165.1597407505673,61.30551710538104,64.27804018392175,48.572824081211216,58.507274950263245,False
6,432,3,5,29.99490948074932,43.38811609922132,117.91618013084012,42.62311973299892,88.36107856727132,30.009523756166026,False
6,433,3,6,60.94431793215325,50.73291587088232,169.78220107269215,46.83474896154736,138.8519033681826,29.27649622274133,False
6,434,2,4,42.21057028082098,27.76254459037708,46.29360876813826,27.403628619567293,44.77825707286823,37.21882313303669,False
6,435,2,2,59.60831181712428,58.562415698521214,83.9673473858683,79.22580170404015,104.90135610844276,36.15044302279448,False
6,436,3,4,59.6065368367784,79.98949424324023,104.03505790313226,60.83168016501996,84.82551171507124,36.04469110575015,False
6,437,2,8,60.630068697082926,68.9990809597849,94.53603844349512,70.45689085354111,95.09742129748656,35.06038812479089,False
6,438,1,3,67.36956280518388,95.60722754369846,49.23869778435326,95.20757498236104,52.3049972202313,65.44074287782047,False
6,439,1,3,30.602235712052448,30.27165403605448,42.72152561347437,29.68169584755579,41.18744615798765,70.72290980922978,False
6,440,2,5,70.73254270402661,80.24629144819592,101.94729842259343,81.40848926019935,102.90229148324806,41.22108871522234,False
6,441,2,6,59.21257367718587,46.7697336732596,69.38092252272686,46.712711104344685,89.82091514999026,95.39491620401324,False
6,442,2,2,54.53885842007824,65.49145565293472,34.31222187553952,61.8196827912393,28.95505992383207,85.90813965626727,False
6,443,2,7,86.62073911969841,104.44173311344882,54.26347529651264,83.05072848984173,49.58554087028974,114.3263160974504,False
6,444,1,4,47.04272017406195,36.06766162367431,45.7561137869079,62.30589633017828,53.0697130362687,35.698396686499024,False
6,445,2,8,69.54728611226747,60.19424243462106,70.29208953040154,85.90543518149519,76.7193926391079,85.45604668398497,False
6,446,1,8,75.96391959173002,46.30803180132184,47.480860675920674,58.508674271324566,63.40503582240492,32.9982038957575,False
6,447,2,4,111.6367681601624,83.17666128791097,68.46397204093721,91.4445560061961,81.8509309927284,38.64161535088,False
6,448,3,6,74.8318100194927,100.4958496973704,64.6638535262552,59.59266034446768,65.67915301807314,113.2525120450418,False
6,449,3,2,89.73572297991565,50.59293358050853,35.27153012676767,60.5321251356741,43.817090449042766,70.77246209917999,False
6,450,2,7,149.4424039520758,80.65532952029295,44.50836822466837,91.35312211479923,53.69103990621322,80.36504122732856,False
6,451,2,4,55.424444310199725,65.02822539804286,42.721269550938665,44.4357461313746,55.76318894149268,84.89889583250526,False
6,452,1,2,63.889772369741614,75.33709725052955,82.95275515873915,53.90929826659325,96.39810304239988,105.2145501947198,False
6,453,2,8,65.56112969068192,136.59285206839715,92.92733693690154,53.34440186985074,96.085591098444,134.38468569134105,False
6,454,2,6,58.28615063966341,60.32221605852506,60.66999934462809,104.86364562339254,104.32818047028373,103.99104749701822,False
6,455,3,8,99.58531590933478,124.56481096352812,52.32195911295087,104.2963273345672,52.783798145036414,70.91196770931053,False
6,456,2,4,49.89750272600904,56.41954129358968,43.1322030670407,41.68967150755641,37.36318540901702,85.23852958237032,False
6,457,3,6,71.53046084148427,80.67307658538533,63.35326634032505,62.81787033892294,58.71061441300212,110.89677757804787,False
6,458,3,7,46.70176798522183,28.207467410130192,49.64110985927246,64.72673308058675,49.46059955549919,45.3675491164097,False
6,459,1,4,63.69067051876135,63.13127041973127,47.45906369443105,40.27089346971456,40.37707411234869,75.31586079945546,False
6,460,2,7,102.9294153277131,94.03547121844623,66.14473317147299,71.2849783373252,61.49075150461277,82.77329594621398,False
6,461,1,1,59.304671302502165,23.08853942563172,87.98935192116295,23.34831699021902,86.38686117941839,25.64782692657407,False
6,462,1,3,67.45221742535239,87.73648528154351,115.50080228091556,77.96965046137875,115.88779049911945,32.05002706145964,False
6,463,3,6,50.58438580786157,78.95316556125549,96.33965412014676,12.271347125068312,45.061041226622656,10.17702937312056,False
6,464,3,7,18.78965005635806,24.116924565155816,45.38302911729618,70.84520200053133,88.62134219857799,59.94101077860265,False
6,465,1,1,101.473048961156,3.7296802345008975,3.846342916315538,15.120165200632812,64.27634780687238,29.6622644903519,False
6,466,1,3,77.2053319292703,64.73637582417703,45.945576160013175,91.269066538627,43.487665254240994,89.89293946304934,False
6,467,1,6,49.3551137261266,92.87416595535926,110.49875193962954,92.92256399763592,109.3255199672676,36.08469711887905,False
6,468,1,4,57.19369227343468,69.66790969513843,43.86437609252116,39.4192483925624,45.60724706560663,41.89955335319736,False
6,469,2,6,68.0997116798057,90.26789514250692,65.07946744151124,49.95319902429389,55.56193274810592,82.21858715260205,False
6,470,2,6,109.5345312724916,130.13889471552804,95.05731855625666,80.36511079806763,84.97994928101544,102.22089259369496,False
6,471,2,3,108.42354756599448,170.87687452509948,115.91679898748988,121.76157550899056,94.18879456391755,92.5520748517196,False
6,472,2,4,133.5766864108568,83.34332492663076,39.2868311619776,38.44321470348479,83.59736556659843,4.3801007090438935,False
6,473,3,3,38.71817329151708,71.81103677049151,41.87271818398376,34.94552249827479,42.20155155669278,60.18167054699455,False
6,474,3,4,71.16449008470198,110.14226064470937,71.62798817706519,116.62396690321243,70.93887188141936,90.62505703706346,False
6,475,1,7,72.72183569733559,145.30671321029484,87.5498564925951,141.54507362630426,68.92019395221564,113.37015527586108,False
6,476,2,7,67.78497733181486,71.57433145060813,79.10060816103207,39.981098280938845,42.41745858580202,32.42295655498679,False
6,477,2,8,107.2999406941112,113.76326215370868,118.53276898551526,66.6582031423754,71.33596165689644,47.52562685093227,False
6,478,1,2,40.744218131332666,50.84304830435151,91.65298475389964,29.98368742405954,55.37955656445205,65.21243434228087,False
6,479,3,1,70.2271260153243,90.17679175279052,110.4105202333248,59.07119912852521,74.90479612946972,94.66747947136028,False
6,480,1,1,48.86101193996453,61.628371106083634,39.5443367610656,61.46592589055136,41.081633756559405,49.82353441518324,False
6,481,1,1,80.61898862232196,106.95866096084848,65.41601418039502,85.23225508106361,64.84390148246437,84.57115983209928,False
6,482,2,8,74.49896926976406,100.11102148522328,70.61672911206281,91.25515919388664,69.19915530434702,45.61873425265166,False
6,483,2,3,47.06170240666162,47.86246343304144,56.358683574608925,49.00617967126688,62.63027586166043,66.6429749056607,False
6,484,3,8,66.48234486391551,69.68043869045829,76.37879799252975,69.45483713102182,84.419145298492,89.55576412346211,False
6,485,2,8,45.137287827799824,18.25662509543164,49.48210307435705,59.09026355109436,120.10608665882496,47.48722359950952,False
6,486,1,3,57.301713611814826,60.30305321020071,49.164624740327895,60.90363435288324,59.12797213101539,39.49202264521575,False
6,487,1,2,91.0153037796769,90.4971004013544,75.62761294244679,91.48740729878904,85.67668743959891,59.12522236571267,False
6,488,3,1,89.19573940362301,133.14090787048565,104.22648836860996,133.1730214096175,104.3312378654843,30.486124329540445,False
6,489,1,3,72.22137674232334,119.76303684404934,64.48002095268802,43.95892541517353,84.46350350423346,125.25463110049569,False
6,490,2,3,69.78252540328073,68.94433564214317,113.73144624202146,129.471764458908,88.60899872620473,59.92290230281195,False
6,491,1,6,107.77349551508092,85.09571960132399,93.67653251182811,80.6775840939299,92.10635298996984,48.2480560773656,False
6,492,3,1,113.81602628945292,140.39929639565813,131.06503269454694,56.3181359331842,55.49991741338948,40.584771125864926,False
6,493,2,5,101.66984373462044,99.64732049818237,124.17981537128234,110.62932684587774,50.19548292278006,49.510766504399975,False
6,494,1,3,74.41885355768167,122.86460268387668,67.67944533245813,95.36429743376736,83.91150508312106,93.88748942109768,False
6,495,2,8,73.42874517115335,94.56181638683726,65.74466287533448,124.29980613480645,95.85581204462096,82.54552089400067,False
6,496,2,2,84.88390052423635,50.29672233405672,93.6464475369053,121.28586662797744,114.74995758616882,79.44931935804702,False
6,497,3,3,84.78851029011491,76.22806637287037,85.04270967444769,115.61277985536738,57.46584373906328,95.22490384381962,False
6,498,1,1,66.18513051097969,110.15285300049813,130.37646743836217,62.7947869326521,63.0171514866578,95.84234949666664,False
6,499,1,2,65.06422449215809,58.63507141620612,110.56084844754204,130.90689360500326,94.70307748724348,66.18462578865437,False
6,500,3,3,74.48161692802884,95.50643340731244,124.8403919372062,44.7642376139032,74.88505872535248,95.26595726968914,False
6,501,3,4,110.79909616737152,130.30945867063113,79.8720141364642,70.30528383115544,61.1150423154587,80.00859189276952,False
6,502,1,5,81.53605520626375,79.59383523665248,68.66542934177924,135.19509185963642,76.95584897874689,89.48015057951716,False
6,503,3,1,69.5523184054288,126.00384998456288,66.9116800765667,64.2501339919125,115.1408077589464,79.84568037217352,False
6,504,3,5,69.35140472387957,163.90990097324695,96.6347544912998,63.60701810420533,114.42886100053296,110.32648989347372,False
6,505,2,8,61.55951167492341,54.6088161353518,145.52513989642068,76.30604672398457,150.38937404163516,38.6186666280794,False
6,506,2,6,44.61762721028175,100.08920190228685,135.66214289137957,66.8607295319025,135.85148837439223,46.7224676493327,False
6,507,1,5,70.38999919326933,80.43194973982135,70.72576501695735,77.80689700017288,69.34126106715995,108.6189603325655,False
6,508,1,8,48.89166351137901,50.96932007614213,75.54264371523944,95.10426540729196,76.1618997712828,90.1948677390484,False
6,509,1,7,49.97998957979792,64.85513956261855,106.8945767761792,104.7126856173936,106.73162443068848,86.642436959809,False
6,510,2,3,50.758539420979616,65.47980558612552,106.7068332523554,105.91670344381924,106.26246240190396,85.15898595543466,False
6,511,3,8,49.68358451048783,64.53029647421857,108.35980017590404,105.23259701627514,107.70641303515352,85.80040074236949,False
6,512,2,8,51.89422602052068,63.67421823529397,107.89853863656064,104.31273840777192,105.78819749547957,87.39704451999849,False
6,513,2,2,51.06602610946833,64.9567579546674,107.77872013723383,105.89086522182568,104.18356773488276,85.02255419680753,False
6,514,3,2,74.81693017152993,73.48768431620607,130.06227289010226,75.40295947280269,129.3918048459252,96.44870170214452,True
7,515,3,8,119.3465379870655,68.17102105142804,119.705970562984,75.51520997766758,130.21457283294896,85.5726505924321,False
7,516,2,5,78.7494692486565,79.98686601506782,78.97865976138304,79.94633762170432,80.7000338323945,79.44017479574624,False
7,517,3,2,101.7000787135418,99.77588588870918,100.8565594431232,100.73410990000984,99.1503270695519,100.35949145504752,False
7,518,1,6,71.3373118677906,91.66551550023404,88.50392828949772,135.5254403559369,89.95518665917066,125.8355853887898,True
8,519,3,8,44.9261089007987,45.12838480198576,55.0844540187011,44.82989823486674,54.4199244770327,62.405853109994666,False
8,520,1,5,59.08063082349986,60.468110014607966,75.43552743564324,59.43864865468361,75.08766930762107,83.77704174465,False
8,521,1,7,75.73297200144388,74.68873023892449,95.1812527820064,74.64504372490546,95.7697725740801,115.77383473549288,False
8,522,1,8,65.86771971060121,62.089807195003104,44.30473218374417,44.14218771055181,45.67614720311817,45.09992515029268,False
8,523,1,1,89.78289201224788,93.32865380116012,54.02539615384902,71.2380849660192,54.40111907895315,53.90612832480541,False
8,524,3,7,109.18324919707028,121.43484331851556,64.8080514365749,99.77024459919956,65.00381024584442,64.21182698632296,False
8,525,2,8,55.02943984973725,55.9628953474752,45.402353087905325,64.13259622322097,46.85347204888373,43.08427373835509,False
8,526,2,7,75.39606167736848,74.50982734186621,59.513144477014265,83.71362176157871,59.90303261323358,58.94524226253669,False
8,527,3,8,93.23877046782316,99.96140139718408,85.67353208952552,107.69917814451058,70.46882148193176,71.33021151264923,False
8,528,2,2,46.56497254653719,55.750491298865086,37.87543436043512,32.934506659817686,40.48370582687544,41.81843012755358,False
8,529,2,4,60.01402885321424,86.66888931150984,68.3302631984222,59.99455815933296,71.15135876138753,76.81889286491166,False
8,530,3,1,44.91400537599302,61.00939706625654,46.020046807996536,24.05841326432445,43.10253803531312,54.100702205153965,False
8,531,3,1,64.24262623479237,78.9953767844759,66.15264719345161,34.37231693193919,66.24728486852052,59.87687056384503,False
8,532,1,8,86.75081281131003,107.62580447403008,89.34727638230876,45.51461605713793,89.1049360344578,80.18785641029592,False
8,533,3,8,41.5768004943092,49.15073783990634,35.97532047098643,49.70036400118098,38.08214371127733,66.03676984062548,False
8,534,3,8,64.51110606139497,87.3237391885511,49.36707225303065,88.75250633164558,49.66760510593449,107.10802774463647,False
8,535,3,1,50.03071112812709,52.56430869524951,48.62501220863871,52.14841745521649,49.84005862326572,64.37059908304758,False
8,536,2,5,74.66267420767235,96.89722069602335,63.247221874877646,97.127077819399,63.82626530959533,99.80183435456048,False
8,537,3,3,49.409562042887465,51.00230429585648,47.63488697280941,53.274740503470376,47.76022919812141,64.74701797024399,False
8,538,1,6,75.06796850940172,96.60145333335484,62.50331771789948,97.46480208235394,63.38699478978987,100.12041612015756,False
8,539,1,3,49.25241374897594,53.21615084528934,47.16034809102096,52.271399118741954,46.18177348994868,62.13132184664866,False
8,540,3,5,74.70219471926315,95.66720662918848,61.99438711677171,98.67403453942966,60.80878110076864,100.20015267622802,False
8,541,1,6,76.98761761782829,24.84844140604514,46.54115861631517,69.01799811463556,54.660571365801005,24.538143535451443,False
8,542,2,8,115.00847065627998,55.5378042976055,85.92522922914789,105.02849493447344,94.37956697507693,29.053479099418496,False
8,543,3,2,50.4286707139762,55.23096008392243,50.25899503923399,35.67021849732568,30.02104890605161,42.71353982161937,False
8,544,1,8,61.59305523420961,75.75056535827528,61.922179647258034,48.854239352447095,42.97004813813064,65.32386540136547,False
8,545,3,6,79.69951702484587,115.000648966563,80.2353337134751,65.1734012498551,54.32122785441648,92.92998723062443,False
8,546,1,2,45.15388249675698,60.37716270229064,30.94100675161894,48.72038826820057,30.790096449565336,75.14084579747093,False
8,547,2,4,74.54265431253044,101.1078194257488,62.80057293793084,80.46400728076226,62.83210575565079,116.89354119008271,False
8,548,2,4,57.10460037015704,74.52775113684,85.1537710076198,25.481501664545952,26.67144896021601,13.75132789223236,False
8,549,2,7,69.1750877561897,102.83335537025565,104.69936877876188,50.82229049372246,42.42963095982268,20.416522932914567,False
8,550,3,4,85.57589277440812,135.99600010678108,129.93165109937257,60.02660465061591,79.65159728024919,26.06161219939867,False
8,551,2,5,55.75464066301824,44.5777601265888,41.34044078195649,55.52229808027907,42.75911658476048,72.99580202971038,False
8,552,3,7,67.74482830856357,56.73741793878728,54.11704377709188,77.59481171096688,54.98225418948977,113.91840621862976,False
8,553,1,5,60.941629637361615,86.33721592574237,40.67285245604663,29.702458831211107,45.42829971746397,68.06425872405569,False
8,554,3,7,110.49708218250316,134.22211484570985,59.32786474203123,50.72001647500171,64.50353851192118,87.85254291633244,False
8,555,1,7,102.73921954645802,59.73014027495485,85.48955061884561,58.36629604049721,88.87026458123945,50.26633074980049,False
8,556,1,8,101.77845028066716,58.93218011469398,125.5556050745178,81.07012273466144,126.72565439884826,50.65364862908074,False
8,557,3,5,74.61976930655476,79.38529285671557,54.23427957124567,25.075277165705582,36.402768166076505,35.36088250998871,False
8,558,2,8,84.23963398015192,105.40510323597536,84.1927323899344,39.54128471355126,49.55428530865123,39.28517093066308,False
8,559,2,7,103.76641517488244,140.92416761096075,95.98133680045184,54.90209378241046,66.92584419891799,44.02582295484966,False
8,560,1,6,51.62190678508144,49.91182923146201,40.42895627538452,49.715832524354,39.62249054435738,64.67896456116094,False
8,561,2,4,74.82920180861883,65.41133077190841,57.01690553208712,64.3454064687045,53.0397092400604,69.78102805186225,False
8,562,1,1,105.12051480566072,96.00507784224445,74.18457471034414,83.88772710321213,74.72740313553453,73.60480710572268,False
8,563,1,7,120.34784573656714,100.49852364000596,85.0277778905773,29.55566218729784,84.37854607337607,46.332458196969874,False
8,564,1,3,75.42662259345487,126.83469383500072,75.4584084864869,30.021323446927127,75.06115366968207,85.69389544089695,False
8,565,2,4,43.112714267631496,50.42690832889034,69.40898354805766,39.80814092408284,60.03776451515135,42.67684203863907,False
8,566,2,2,55.85139238586926,62.78262661820767,90.1841153154376,49.7937586540184,80.3465915528467,40.550431768559896,False
8,567,2,2,75.10765861479193,102.81045106394268,81.5558277950137,69.57832635088239,80.35347497697884,92.31252124708472,False
8,568,3,5,29.054665545915523,44.725804148626665,58.816832915894295,29.286893760621595,39.64660076096694,57.43769596349073,False
8,569,3,8,39.99006278303535,56.86408832983947,102.00232936451654,40.12853753513741,77.79375245862082,46.56717268201758,False
8,570,2,5,60.644916509657634,98.51476355452988,87.47425913551942,55.71339015789166,71.83705342381029,112.51602282019378,False
8,571,2,8,41.45619387015449,26.683458156689035,59.35709928017004,37.91406124655072,51.15667261700508,65.76561759328592,False
8,572,2,4,59.356270226602135,65.93519220825091,85.10549192649736,76.91689179807683,75.3235582165795,118.42205155955855,False
8,573,3,3,45.81051053241254,34.84835698031985,50.04992656438265,70.35976819362392,47.71174646262281,29.908961261472765,False
8,574,2,4,70.86067523709828,59.3558875662921,77.6781441064353,110.55211772238336,76.4726557372956,89.65002912757296,False
8,575,1,7,68.89489295689135,93.00826117995804,63.753006253421965,79.94076032352974,56.55598588064141,98.22198870061116,False
8,576,2,6,49.569359396620406,72.2178587280687,35.52824615335932,34.86928287932184,34.53106884170458,65.18061472570643,False
8,577,1,6,57.8927439579746,83.12758117347552,44.23149902597695,45.74477249078313,44.95829847120306,74.02865118375924,False
8,578,1,2,96.1795037491998,117.02255870456318,78.66089707852592,64.64335866463347,69.30826813766338,93.55219336491498,False
8,579,2,1,68.63108538636811,90.12099410643576,45.32898399933213,17.484897561140173,44.65812954312197,48.79826317663986,False
8,580,1,6,105.4119614336746,140.47117341240175,55.24735689823496,28.53112325434101,54.676279970636905,93.87811133713068,False
8,581,2,7,106.0799866387324,30.531584115640047,105.56903861510403,138.8161644705923,103.55369709190018,54.433458244254325,False
8,582,3,1,74.5601826487372,86.48467058743763,66.84898759487251,105.78553316976272,66.9787136037872,59.36761162196085,False
8,583,2,5,50.17564388939704,64.67413355183635,85.9322176710771,34.054557499987,35.30133603485905,55.43083109547392,False
8,584,3,7,70.99332377771339,96.4168233063512,125.33403871279218,64.6534081733908,76.22190232107019,43.41609652384558,False
8,585,1,2,48.8831449589777,75.00045695582561,69.635421821342,35.30089033941456,69.929679401651,49.10411615704629,False
8,586,2,5,64.37936729434789,91.34632353390444,115.33452007776955,45.341479024057215,114.3651840303456,57.69673559084082,False
8,587,3,2,72.41796077210753,58.52197227150717,79.7672972552613,102.89990141352897,79.71830424088867,96.00733058485083,False
8,588,3,6,36.48710364611869,29.201434276466088,84.67952000588522,55.97012287548404,64.72141445936504,30.345331261309035,False
8,589,1,1,57.9405802965194,50.348632113153066,144.0748064577928,93.27578126568044,102.73334471799646,29.480672340473063,False
8,590,3,6,53.09256297652241,77.98916063121328,102.35551285524537,52.04463896519103,46.58666969559231,19.7080624837252,False
8,591,3,2,73.45136059439389,107.4646099248398,133.73564150696575,82.21169849896883,64.64579482758407,33.470248031041244,False
8,592,1,4,54.37125296062339,111.37744456502205,44.04182418582143,74.82128984775629,45.860614640845256,70.4321646873152,False
8,593,3,6,74.0688757379967,139.8156676031071,63.14033279099776,110.5455284922505,64.08215091894087,110.08267216590096,False
8,594,3,4,50.85997387609266,48.39572854968191,60.78697961396956,40.25974095271199,62.7225415401344,63.25514191257312,False
8,595,1,2,80.60106044894243,93.30755501514824,80.04700452495575,60.50118887971497,82.3886800175215,76.16952926615429,False
8,596,3,5,39.85644381571035,65.32793713393977,37.10924028576316,79.75027336556917,39.45823392221351,63.81928912276479,False
8,597,1,7,60.92244659324554,104.23816681828914,60.66916820485606,119.7715172181638,61.562833632771465,104.79070343485417,False
8,598,2,8,55.70163045649483,49.977234499738366,40.796901690936906,42.28087094159002,42.37572202060249,75.11541350983484,False
8,599,2,8,76.22609259839369,95.63196184368628,60.46906490718902,65.93935427655651,59.411859054221416,114.36023323530682,False
8,600,1,6,44.08954936324477,28.183491118731585,51.22194212523171,55.41581986766236,63.556313831169305,45.08879639731428,False
8,601,2,7,60.16070788427734,44.476704540046704,69.35577084601842,72.79295706784023,84.58113100510451,54.66561468530359,False
8,602,2,2,70.31858002709777,55.083011098053184,97.28728344351228,95.12588844733042,109.43952879763276,66.63993919462483,False
8,603,3,1,45.65126576970493,28.815787203261088,40.27592146582638,105.11380205121264,48.64273440390728,19.153492563338368,False
8,604,3,8,66.24093153101542,39.37259701050671,52.23082470325233,124.60021138401628,59.61271327787757,30.481699942366134,False
8,605,1,7,109.62364000088162,65.9008199763044,74.2724273452376,122.76856724600631,85.19946717263426,29.91124179069422,False
8,606,3,2,62.05586985815673,42.44341753524456,49.695369908426265,45.094147392337696,50.90911867512591,54.78699745508076,False
